"url_bulletins","data","code_region","name_region","lat","long","new_cases","total_cases","type_infection"
"https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_04.pdf",2020-08-12,8,"Emilia-Romagna",44.49436681,11.3417208,1,1,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_04.pdf",2020-08-12,1,"Piemonte",45.0732745,7.680687483,1,1,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_05.pdf",2020-08-19,8,"Emilia-Romagna",44.49436681,11.3417208,2,2,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_05.pdf",2020-08-19,8,"Emilia-Romagna",44.49436681,11.3417208,0,1,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_05.pdf",2020-08-19,3,"Lombardia",45.46679409,9.190347404,11,11,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_05.pdf",2020-08-19,3,"Lombardia",45.46679409,9.190347404,3,3,"fever"
"https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_05.pdf",2020-08-19,1,"Piemonte",45.0732745,7.680687483,1,1,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_05.pdf",2020-08-19,1,"Piemonte",45.0732745,7.680687483,0,1,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_06.pdf",2020-08-26,8,"Emilia-Romagna",44.49436681,11.3417208,0,2,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_06.pdf",2020-08-26,8,"Emilia-Romagna",44.49436681,11.3417208,0,1,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_06.pdf",2020-08-26,3,"Lombardia",45.46679409,9.190347404,2,13,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_06.pdf",2020-08-26,3,"Lombardia",45.46679409,9.190347404,0,3,"fever"
"https://github.com/fbranda/west-nile/blob/main/2020/bulletins/WN_News_2020_06.pdf",2020-08-26,3,"Lombardia",45.46679409,9.190347404,1,1,"blood donor"
