url_bollettino,data,codice_regione,denominazione_regione,lat,long,nuovi_casi,casi_totali,tipo_infezione
https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_01.pdf,2015-07-29T00:00:00Z,8,Emilia-Romagna,44.49436681,11.3417208,1,1,donatore_sangue
https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_01.pdf,2015-07-29T00:00:00Z,3,Lombardia,45.46679409,9.190347404,1,1,donatore_sangue
https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_02-4.pdf,2015-08-05T00:00:00Z,8,Emilia-Romagna,44.49436681,11.3417208,1,2,donatore_sangue
https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_02-4.pdf,2015-08-05T00:00:00Z,8,Emilia-Romagna,44.49436681,11.3417208,1,1,neuroinvasiva
https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_02-4.pdf,2015-08-05T00:00:00Z,3,Lombardia,45.46679409,9.190347404,0,1,donatore_sangue
https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_03.pdf,2015-09-02T00:00:00Z,8,Emilia-Romagna,44.49436681,11.3417208,4,4,febbre
https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_03.pdf,2015-09-02T00:00:00Z,8,Emilia-Romagna,44.49436681,11.3417208,2,4,donatore_sangue
https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_03.pdf,2015-09-02T00:00:00Z,8,Emilia-Romagna,44.49436681,11.3417208,5,6,neuroinvasiva
https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_03.pdf,2015-09-02T00:00:00Z,6,Friuli Venezia Giulia,45.6494354,13.76813649,1,1,donatore_sangue
https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_03.pdf,2015-09-02T00:00:00Z,3,Lombardia,45.46679409,9.190347404,6,7,donatore_sangue
https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_03.pdf,2015-09-02T00:00:00Z,3,Lombardia,45.46679409,9.190347404,8,8,neuroinvasiva
https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_04.pdf,2015-09-09T00:00:00Z,8,Emilia-Romagna,44.49436681,11.3417208,2,6,febbre
https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_04.pdf,2015-09-09T00:00:00Z,8,Emilia-Romagna,44.49436681,11.3417208,0,4,donatore_sangue
https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_04.pdf,2015-09-09T00:00:00Z,8,Emilia-Romagna,44.49436681,11.3417208,4,10,neuroinvasiva
https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_04.pdf,2015-09-09T00:00:00Z,6,Friuli Venezia Giulia,45.6494354,13.76813649,0,1,donatore_sangue
https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_04.pdf,2015-09-09T00:00:00Z,3,Lombardia,45.46679409,9.190347404,0,7,donatore_sangue
https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_04.pdf,2015-09-09T00:00:00Z,3,Lombardia,45.46679409,9.190347404,0,8,neuroinvasiva
https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_05.pdf,2015-09-16T00:00:00Z,8,Emilia-Romagna,44.49436681,11.3417208,"NA",5,febbre
https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_05.pdf,2015-09-16T00:00:00Z,8,Emilia-Romagna,44.49436681,11.3417208,1,5,donatore_sangue
https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_05.pdf,2015-09-16T00:00:00Z,8,Emilia-Romagna,44.49436681,11.3417208,2,12,neuroinvasiva
