"url_bollettino","data","codice_regione","denominazione_regione","lat","long","nuovi_casi","casi_totali","tipo_infezione"
"https://github.com/fbranda/west-nile/blob/main/2023/bollettini/WN_News_2023_04.pdf",2023-07-12,8,"Emilia-Romagna",44.49436681,11.3417208,1,1,"donatore_sangue"
"https://github.com/fbranda/west-nile/blob/main/2023/bollettini/WN_News_2023_05.pdf",2023-07-19,8,"Emilia-Romagna",44.49436681,11.3417208,0,1,"donatore_sangue"
"https://github.com/fbranda/west-nile/blob/main/2023/bollettini/WN_News_2023_06.pdf",2023-07-26,8,"Emilia-Romagna",44.49436681,11.3417208,0,1,"donatore_sangue"
"https://github.com/fbranda/west-nile/blob/main/2023/bollettini/WN_News_2023_06.pdf",2023-07-26,1,"Piemonte",45.0732745,7.680687483,1,1,"donatore_sangue"
"https://github.com/fbranda/west-nile/blob/main/2023/bollettini/WN_News_2023_06.pdf",2023-07-26,3,"Lombardia",45.46679409,9.190347404,1,1,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2023/bollettini/WN_News_2023_06.pdf",2023-07-26,3,"Lombardia",45.46679409,9.190347404,2,2,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2023/bollettini/WN_News_2023_06.pdf",2023-07-26,8,"Emilia-Romagna",44.49436681,11.3417208,1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2023/bollettini/WN_News_2023_07.pdf",2023-08-02,8,"Emilia-Romagna",44.49436681,11.3417208,0,1,"donatore_sangue"
"https://github.com/fbranda/west-nile/blob/main/2023/bollettini/WN_News_2023_07.pdf",2023-08-02,1,"Piemonte",45.0732745,7.680687483,0,1,"donatore_sangue"
"https://github.com/fbranda/west-nile/blob/main/2023/bollettini/WN_News_2023_07.pdf",2023-08-02,3,"Lombardia",45.46679409,9.190347404,4,4,"donatore_sangue"
"https://github.com/fbranda/west-nile/blob/main/2023/bollettini/WN_News_2023_07.pdf",2023-08-02,3,"Lombardia",45.46679409,9.190347404,2,3,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2023/bollettini/WN_News_2023_07.pdf",2023-08-02,5,"Veneto",45.43490485,12.33845213,1,1,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2023/bollettini/WN_News_2023_07.pdf",2023-08-02,3,"Lombardia",45.46679409,9.190347404,2,4,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2023/bollettini/WN_News_2023_07.pdf",2023-08-02,8,"Emilia-Romagna",44.49436681,11.3417208,6,7,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2023/bollettini/WN_News_2023_07.pdf",2023-08-02,1,"Piemonte",45.0732745,7.680687483,4,4,"neuroinvasiva"
