"url_bollettino","data","codice_regione","denominazione_regione","codice_provincia","denominazione_provincia","sigla_provincia","lat","long","eta","nuovi_casi","casi_totali","tipo_infezione"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_01.pdf",2013-09-05,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_01.pdf",2013-09-05,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_01.pdf",2013-09-05,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_01.pdf",2013-09-05,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"65-74",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_01.pdf",2013-09-05,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,">=75",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_01.pdf",2013-09-05,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_01.pdf",2013-09-05,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"15-44",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_01.pdf",2013-09-05,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"45-64",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_01.pdf",2013-09-05,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"65-74",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_01.pdf",2013-09-05,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,">=75",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_01.pdf",2013-09-05,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_01.pdf",2013-09-05,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,"15-44",0,0,"neuroinvasiva"
