"url_bollettino","data","codice_regione","denominazione_regione","lat","long","nuovi_casi","casi_totali","tipo_infezione"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_01.pdf",2013-09-05,8,"Emilia-Romagna",44.49436681,11.3417208,12,12,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_01.pdf",2013-09-05,8,"Emilia-Romagna",44.49436681,11.3417208,10,10,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_01.pdf",2013-09-05,3,"Lombardia",45.46679409,9.190347404,4,4,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_01.pdf",2013-09-05,5,"Veneto",45.43490485,12.33845213,5,5,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_01.pdf",2013-09-05,5,"Veneto",45.43490485,12.33845213,4,4,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_02.pdf",2013-09-12,8,"Emilia-Romagna",44.49436681,11.3417208,1,13,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_02.pdf",2013-09-12,8,"Emilia-Romagna",44.49436681,11.3417208,0,10,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_02.pdf",2013-09-12,3,"Lombardia",45.46679409,9.190347404,0,4,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_02.pdf",2013-09-12,5,"Veneto",45.43490485,12.33845213,1,6,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_02.pdf",2013-09-12,5,"Veneto",45.43490485,12.33845213,5,9,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_03.pdf",2013-09-19,8,"Emilia-Romagna",44.49436681,11.3417208,0,13,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_03.pdf",2013-09-19,8,"Emilia-Romagna",44.49436681,11.3417208,3,13,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_03.pdf",2013-09-19,3,"Lombardia",45.46679409,9.190347404,1,5,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_03.pdf",2013-09-19,5,"Veneto",45.43490485,12.33845213,0,6,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_03.pdf",2013-09-19,5,"Veneto",45.43490485,12.33845213,0,9,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_04.pdf",2013-09-26,8,"Emilia-Romagna",44.49436681,11.3417208,2,15,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_04.pdf",2013-09-26,8,"Emilia-Romagna",44.49436681,11.3417208,2,15,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_04.pdf",2013-09-26,3,"Lombardia",45.46679409,9.190347404,2,7,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_04.pdf",2013-09-26,3,"Lombardia",45.46679409,9.190347404,1,1,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_04.pdf",2013-09-26,5,"Veneto",45.43490485,12.33845213,5,11,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_04.pdf",2013-09-26,5,"Veneto",45.43490485,12.33845213,2,11,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_05.pdf",2013-10-03,8,"Emilia-Romagna",44.49436681,11.3417208,1,16,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_05.pdf",2013-10-03,8,"Emilia-Romagna",44.49436681,11.3417208,0,15,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_05.pdf",2013-10-03,3,"Lombardia",45.46679409,9.190347404,0,7,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_05.pdf",2013-10-03,3,"Lombardia",45.46679409,9.190347404,0,1,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_05.pdf",2013-10-03,16,"Puglia",41.12559576,16.86736689,1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_05.pdf",2013-10-03,5,"Veneto",45.43490485,12.33845213,0,11,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_05.pdf",2013-10-03,5,"Veneto",45.43490485,12.33845213,0,11,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_06.pdf",2013-10-10,8,"Emilia-Romagna",44.49436681,11.3417208,0,16,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_06.pdf",2013-10-10,8,"Emilia-Romagna",44.49436681,11.3417208,1,16,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_06.pdf",2013-10-10,3,"Lombardia",45.46679409,9.190347404,2,9,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_06.pdf",2013-10-10,3,"Lombardia",45.46679409,9.190347404,0,1,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_06.pdf",2013-10-10,16,"Puglia",41.12559576,16.86736689,0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_06.pdf",2013-10-10,5,"Veneto",45.43490485,12.33845213,0,11,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_06.pdf",2013-10-10,5,"Veneto",45.43490485,12.33845213,1,12,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_07.pdf",2013-10-17,8,"Emilia-Romagna",44.49436681,11.3417208,0,16,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_07.pdf",2013-10-17,8,"Emilia-Romagna",44.49436681,11.3417208,0,16,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_07.pdf",2013-10-17,3,"Lombardia",45.46679409,9.190347404,0,9,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_07.pdf",2013-10-17,3,"Lombardia",45.46679409,9.190347404,0,1,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_07.pdf",2013-10-17,16,"Puglia",41.12559576,16.86736689,0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_07.pdf",2013-10-17,5,"Veneto",45.43490485,12.33845213,2,13,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2013/bollettini/WN_News_2013_07.pdf",2013-10-17,5,"Veneto",45.43490485,12.33845213,0,12,"febbre"
