"url_bulletins","data","code_region","name_region","lat","long","new_cases","total_cases","type_infection"
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_01.pdf",2017-08-02,8,"Emilia-Romagna",44.49436681,11.3417208,1,1,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_01.pdf",2017-08-02,3,"Lombardia",45.46679409,9.190347404,1,1,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_01.pdf",2017-08-02,20,"Sardegna",39.21531192,9.110616306,1,1,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_01.pdf",2017-08-02,5,"Veneto",45.43490485,12.33845213,1,1,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_02.pdf",2017-08-10,8,"Emilia-Romagna",44.49436681,11.3417208,1,2,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_02.pdf",2017-08-10,20,"Sardegna",39.21531192,9.110616306,0,1,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_03.pdf",2017-08-30,8,"Emilia-Romagna",44.49436681,11.3417208,8,8,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_03.pdf",2017-08-30,8,"Emilia-Romagna",44.49436681,11.3417208,1,3,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_03.pdf",2017-08-30,8,"Emilia-Romagna",44.49436681,11.3417208,2,2,"fever"
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_03.pdf",2017-08-30,3,"Lombardia",45.46679409,9.190347404,5,6,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_03.pdf",2017-08-30,20,"Sardegna",39.21531192,9.110616306,1,2,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_03.pdf",2017-08-30,5,"Veneto",45.43490485,12.33845213,3,3,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_03.pdf",2017-08-30,5,"Veneto",45.43490485,12.33845213,0,1,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_03.pdf",2017-08-30,5,"Veneto",45.43490485,12.33845213,1,1,"fever"
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_04.pdf",2017-09-06,8,"Emilia-Romagna",44.49436681,11.3417208,0,8,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_04.pdf",2017-09-06,8,"Emilia-Romagna",44.49436681,11.3417208,0,3,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_04.pdf",2017-09-06,8,"Emilia-Romagna",44.49436681,11.3417208,1,3,"fever"
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_04.pdf",2017-09-06,3,"Lombardia",45.46679409,9.190347404,1,7,"blood donor"
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_04.pdf",2017-09-06,20,"Sardegna",39.21531192,9.110616306,0,2,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_04.pdf",2017-09-06,9,"Toscana",43.76923077,11.25588885,1,1,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2017/bulletins/WN_News_2017_04.pdf",2017-09-06,5,"Veneto",45.43490485,12.33845213,0,3,"neuroinvasive"
