"url_bulletins","data","code_region","name_region","code_province","name_province","abbreviation_province","lat","long","age","new_cases","total_cases","type_infection"
"https://github.com/fbranda/west-nile/blob/main/2012/bulletins/WN_News_2012_01.pdf",2012-09-27,6,"Friuli Venezia Giulia",31,"Gorizia","GO",45.94149817,13.62212502,"<=14",0,0,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2012/bulletins/WN_News_2012_01.pdf",2012-09-27,6,"Friuli Venezia Giulia",31,"Gorizia","GO",45.94149817,13.62212502,"15-44",0,0,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2012/bulletins/WN_News_2012_01.pdf",2012-09-27,6,"Friuli Venezia Giulia",31,"Gorizia","GO",45.94149817,13.62212502,"45-64",0,0,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2012/bulletins/WN_News_2012_01.pdf",2012-09-27,6,"Friuli Venezia Giulia",31,"Gorizia","GO",45.94149817,13.62212502,"65-74",0,0,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2012/bulletins/WN_News_2012_01.pdf",2012-09-27,6,"Friuli Venezia Giulia",31,"Gorizia","GO",45.94149817,13.62212502,">=75",1,1,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2012/bulletins/WN_News_2012_01.pdf",2012-09-27,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"<=14",0,0,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2012/bulletins/WN_News_2012_01.pdf",2012-09-27,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"15-44",0,0,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2012/bulletins/WN_News_2012_01.pdf",2012-09-27,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"45-64",0,0,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2012/bulletins/WN_News_2012_01.pdf",2012-09-27,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"65-74",0,0,"neuroinvasive"
"https://github.com/fbranda/west-nile/blob/main/2012/bulletins/WN_News_2012_01.pdf",2012-09-27,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,">=75",2,2,"neuroinvasive"
