"url_bollettino","data","codice_regione","denominazione_regione","codice_provincia","denominazione_provincia","sigla_provincia","lat","long","eta","nuovi_casi","casi_totali","tipo_infezione"
"https://github.com/fbranda/west-nile/blob/main/2017/bollettini/WN_News_2017_03.pdf",2017-08-30,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2017/bollettini/WN_News_2017_03.pdf",2017-08-30,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2017/bollettini/WN_News_2017_03.pdf",2017-08-30,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2017/bollettini/WN_News_2017_03.pdf",2017-08-30,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"65-74",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2017/bollettini/WN_News_2017_03.pdf",2017-08-30,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,">=75",2,2,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2017/bollettini/WN_News_2017_03.pdf",2017-08-30,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2017/bollettini/WN_News_2017_03.pdf",2017-08-30,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2017/bollettini/WN_News_2017_03.pdf",2017-08-30,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2017/bollettini/WN_News_2017_03.pdf",2017-08-30,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"65-74",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2017/bollettini/WN_News_2017_03.pdf",2017-08-30,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,">=75",2,2,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2017/bollettini/WN_News_2017_03.pdf",2017-08-30,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2017/bollettini/WN_News_2017_03.pdf",2017-08-30,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2017/bollettini/WN_News_2017_03.pdf",2017-08-30,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"45-64",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2017/bollettini/WN_News_2017_03.pdf",2017-08-30,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"65-74",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2017/bollettini/WN_News_2017_03.pdf",2017-08-30,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,">=75",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2017/bollettini/WN_News_2017_03.pdf",2017-08-30,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2017/bollettini/WN_News_2017_03.pdf",2017-08-30,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2017/bollettini/WN_News_2017_03.pdf",2017-08-30,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2017/bollettini/WN_News_2017_03.pdf",2017-08-30,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"65-74",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2017/bollettini/WN_News_2017_03.pdf",2017-08-30,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,">=75",3,3,"neuroinvasiva"
