url_bollettino,data,codice_regione,denominazione_regione,lat,long,nuovi_casi,casi_totali,tipo_infezione
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_01.pdf,2019-07-31,8,Emilia-Romagna,44.49436681,11.3417208,1,1,neuroinvasiva
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_02.pdf,2019-08-07,8,Emilia-Romagna,44.49436681,11.3417208,0,1,neuroinvasiva
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_03.pdf,2019-08-21,8,Emilia-Romagna,44.49436681,11.3417208,2,3,neuroinvasiva
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_03.pdf,2019-08-21,1,Piemonte,45.0732745,7.680687483,1,1,neuroinvasiva
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_03.pdf,2019-08-21,1,Piemonte,45.0732745,7.680687483,1,1,donatore_sangue
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_03.pdf,2019-08-21,5,Veneto,45.43490485,12.33845213,2,2,neuroinvasiva
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_03.pdf,2019-08-21,5,Veneto,45.43490485,12.33845213,7,7,febbre
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_04.pdf,2019-08-28,8,Emilia-Romagna,44.49436681,11.3417208,0,3,neuroinvasiva
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_04.pdf,2019-08-28,8,Emilia-Romagna,44.49436681,11.3417208,1,1,donatore_sangue
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_04.pdf,2019-08-28,1,Piemonte,45.0732745,7.680687483,0,1,neuroinvasiva
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_04.pdf,2019-08-28,1,Piemonte,45.0732745,7.680687483,0,1,donatore_sangue
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_04.pdf,2019-08-28,5,Veneto,45.43490485,12.33845213,0,2,neuroinvasiva
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_04.pdf,2019-08-28,5,Veneto,45.43490485,12.33845213,0,7,febbre
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_05.pdf,2019-09-04,8,Emilia-Romagna,44.49436681,11.3417208,0,3,neuroinvasiva
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_05.pdf,2019-09-04,8,Emilia-Romagna,44.49436681,11.3417208,0,1,donatore_sangue
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_05.pdf,2019-09-04,1,Piemonte,45.0732745,7.680687483,1,2,neuroinvasiva
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_05.pdf,2019-09-04,1,Piemonte,45.0732745,7.680687483,1,2,donatore_sangue
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_05.pdf,2019-09-04,5,Veneto,45.43490485,12.33845213,1,3,neuroinvasiva
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_05.pdf,2019-09-04,5,Veneto,45.43490485,12.33845213,1,8,febbre
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_06.pdf,2019-09-11,8,Emilia-Romagna,44.49436681,11.3417208,0,3,neuroinvasiva
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_06.pdf,2019-09-11,8,Emilia-Romagna,44.49436681,11.3417208,0,1,donatore_sangue
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_06.pdf,2019-09-11,1,Piemonte,45.0732745,7.680687483,0,2,neuroinvasiva
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_06.pdf,2019-09-11,1,Piemonte,45.0732745,7.680687483,0,2,donatore_sangue
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_06.pdf,2019-09-11,5,Veneto,45.43490485,12.33845213,6,9,neuroinvasiva
