"url_bollettino","data","codice_regione","denominazione_regione","codice_provincia","denominazione_provincia","sigla_provincia","lat","long","eta","nuovi_casi","casi_totali","tipo_infezione"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,NA,1,1,"donatore_sangue"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"65-74",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,">=75",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,NA,1,1,"donatore_sangue"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"65-74",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,">=75",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,1,"Piemonte",3,"Novara","NO",45.44588506,8.621915884,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,1,"Piemonte",3,"Novara","NO",45.44588506,8.621915884,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,1,"Piemonte",3,"Novara","NO",45.44588506,8.621915884,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,1,"Piemonte",3,"Novara","NO",45.44588506,8.621915884,"65-74",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,1,"Piemonte",3,"Novara","NO",45.44588506,8.621915884,">=75",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,NA,1,1,"donatore_sangue"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,NA,1,1,"sintomatico"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"65-74",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,">=75",2,2,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"65-74",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,">=75",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,NA,1,1,"donatore_sangue"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,1,"Piemonte",2,"Vercelli","VC",45.32398135,8.423234312,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,1,"Piemonte",2,"Vercelli","VC",45.32398135,8.423234312,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,1,"Piemonte",2,"Vercelli","VC",45.32398135,8.423234312,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,1,"Piemonte",2,"Vercelli","VC",45.32398135,8.423234312,"65-74",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,1,"Piemonte",2,"Vercelli","VC",45.32398135,8.423234312,">=75",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_05.pdf",2022-07-19,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,NA,1,1,"donatore_sangue"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_06.pdf",2022-07-26,3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,NA,0,1,"donatore_sangue"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_06.pdf",2022-07-26,3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,NA,1,1,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_06.pdf",2022-07-26,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,NA,1,1,"febbre"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_06.pdf",2022-07-26,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_06.pdf",2022-07-26,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_06.pdf",2022-07-26,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"45-64",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_06.pdf",2022-07-26,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"65-74",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_06.pdf",2022-07-26,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,">=75",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_06.pdf",2022-07-26,3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,NA,1,1,"donatore_sangue"
